,Mat,NO,Total Runs,HS,Ave,Total Balls,Career SR,100,50,0,Opposition,match_id,player_id,Match Runs,Match SR,Ground
10657,89,3,2818,120,33.15,3970,70.98,6,17,5,v South Africa,ODI # 1478,36185,9,28.12,Birmingham
10658,90,3,2844,120,33.06,3997,71.15,6,17,5,v India,ODI # 1480,36185,26,96.29,Nottingham
10659,91,3,2847,120,32.72,4015,70.90,6,17,5,v Pakistan,ODI # 1482,36185,3,16.66,Manchester
10660,92,3,2967,120,33.71,4151,71.47,7,17,5,v India,ODI # 1522,36185,120,88.23,Rajkot
10661,93,3,2976,120,33.43,4162,71.50,7,17,5,v India,ODI # 1523,36185,9,81.81,Hyderabad (Deccan)
10662,94,3,3073,120,34.14,4273,71.91,7,18,5,v India,ODI # 1524,36185,97,87.38,Gwalior
10663,95,3,3074,120,33.78,4277,71.87,7,18,5,v India,ODI # 1525,36185,1,25.00,Guwahati
10664,96,3,3081,120,33.48,4287,71.86,7,18,5,v India,ODI # 1526,36185,7,70.00,Delhi
10665,97,3,3158,120,33.95,4388,71.96,7,19,5,v West Indies,ODI # 1532,36185,77,76.23,Auckland
10666,98,3,3190,120,33.93,4413,72.28,7,19,5,v West Indies,ODI # 1533,36185,32,128.00,Taupo
10667,99,3,3240,120,34.10,4476,72.38,7,20,5,v West Indies,ODI # 1534,36185,50,79.36,Napier
10668,100,4,3316,120,34.90,4575,72.48,7,21,5,v West Indies,ODI # 1535,36185,76*,76.76,Wellington
10669,101,4,3401,120,35.42,4684,72.60,7,22,5,v West Indies,ODI # 1538,36185,85,77.98,Christchurch
10670,102,4,3401,120,35.42,4684,72.60,7,22,5,v Australia,ODI # 1563,36185,TDNB,-,Wellington
10671,103,4,3401,120,35.06,4685,72.59,7,22,6,v Australia,ODI # 1565,36185,0,0.00,Auckland
10672,104,4,3482,120,35.53,4768,73.02,7,23,6,v Australia,ODI # 1568,36185,81,97.59,Dunedin
10673,105,4,3527,120,35.62,4813,73.28,7,23,6,v Australia,ODI # 1569,36185,45,100.00,Christchurch
10674,106,4,3631,120,36.31,4941,73.48,8,23,6,v Australia,ODI # 1570,36185,104,81.25,Napier
10675,107,4,3643,120,36.06,4947,73.64,8,23,6,v Australia,ODI # 1571,36185,12,200.00,Auckland
10676,108,4,3658,120,35.86,4963,73.70,8,23,6,v Pakistan,ODI # 1623,36185,15,93.75,Singapore
10677,109,4,3663,120,35.56,4972,73.67,8,23,6,v South Africa,ODI # 1625,36185,5,55.55,Singapore
10678,110,4,3673,120,35.31,4991,73.59,8,23,6,v Zimbabwe,ODI # 1627,36185,10,52.63,Harare
10679,111,4,3685,120,35.09,5013,73.50,8,23,6,v Zimbabwe,ODI # 1628,36185,12,54.54,Bulawayo
10680,112,4,3720,120,35.09,5063,73.47,8,23,6,v Zimbabwe,ODI # 1629,36185,35,70.00,Bulawayo
10681,113,4,3720,120,34.76,5067,73.41,8,23,7,v Zimbabwe,ODI # 1635,36185,0,0.00,Nairobi (Gym)
10682,114,4,3769,120,34.89,5148,73.21,8,23,7,v Pakistan,ODI # 1637,36185,49,60.49,Nairobi (Gym)
10683,115,4,3806,120,34.91,5196,73.24,8,23,7,v India,ODI # 1639,36185,37,77.08,Nairobi (Gym)
10684,116,4,3806,120,34.91,5196,73.24,8,23,7,v South Africa,ODI # 1641,36185,TDNB,-,Potchefstroom
10685,117,4,3864,120,35.12,5301,72.89,8,24,7,v South Africa,ODI # 1643,36185,58,55.23,Benoni
10686,118,4,3910,120,35.22,5365,72.87,8,24,7,v South Africa,ODI # 1647,36185,46,71.87,Centurion
10687,119,4,3915,120,34.95,5379,72.78,8,24,7,v South Africa,ODI # 1651,36185,5,35.71,Kimberley
10688,120,4,3918,120,34.67,5393,72.64,8,24,7,v South Africa,ODI # 1654,36185,3,21.42,Durban
10689,121,4,3926,120,34.43,5411,72.55,8,24,7,v South Africa,ODI # 1655,36185,8,44.44,Cape Town
10690,122,4,3936,120,34.22,5421,72.60,8,24,7,v Zimbabwe,ODI # 1663,36185,10,100.00,Taupo
10691,123,5,4025,120,35.00,5536,72.70,8,25,7,v Zimbabwe,ODI # 1664,36185,89*,77.39,Wellington
10692,124,5,4073,120,35.11,5596,72.78,8,25,7,v Zimbabwe,ODI # 1665,36185,48,80.00,Auckland
10693,125,5,4074,120,34.82,5603,72.71,8,25,7,v Sri Lanka,ODI # 1680,36185,1,14.28,Napier
10694,126,5,4091,120,34.66,5630,72.66,8,25,7,v Sri Lanka,ODI # 1682,36185,17,62.96,Wellington
10695,127,5,4124,120,34.65,5700,72.35,8,25,7,v Sri Lanka,ODI # 1684,36185,33,47.14,Auckland
10696,128,5,4131,120,34.42,5724,72.16,8,25,7,v Sri Lanka,ODI # 1686,36185,7,29.16,Hamilton
10697,129,5,4151,120,34.30,5747,72.22,8,25,7,v Pakistan,ODI # 1689,36185,20,86.95,Auckland
10698,130,5,4171,120,34.18,5772,72.26,8,25,7,v Pakistan,ODI # 1690,36185,20,80.00,Napier
10699,131,5,4181,120,33.99,5798,72.11,8,25,7,v Pakistan,ODI # 1691,36185,10,38.46,Wellington
10700,132,5,4252,120,34.29,5886,72.23,8,26,7,v Pakistan,ODI # 1692,36185,71,80.68,Christchurch
10701,133,5,4371,120,34.96,6002,72.82,9,26,7,v Pakistan,ODI # 1693,36185,119,102.58,Dunedin
10702,134,5,4373,120,34.70,6006,72.81,9,26,7,v Sri Lanka,ODI # 1735,36185,2,50.00,Colombo (RPS)
10703,135,5,4490,120,35.35,6156,72.93,10,26,7,v India,ODI # 1736,36185,117,78.00,Colombo (RPS)
10704,136,5,4544,120,35.50,6223,73.01,10,27,7,v Sri Lanka,ODI # 1738,36185,54,80.59,Colombo (RPS)
10705,137,5,4549,120,35.26,6226,73.06,10,27,7,v India,ODI # 1739,36185,5,166.66,Colombo (RPS)
10706,138,5,4553,120,35.02,6247,72.88,10,27,7,v Sri Lanka,ODI # 1741,36185,4,19.04,Colombo (SSC)
10707,139,5,4661,120,35.58,6390,72.94,11,27,7,v India,ODI # 1743,36185,108,75.52,Colombo (SSC)
10708,140,5,4756,120,36.03,6525,72.88,11,28,7,v Australia,ODI # 1796,36185,95,70.37,Adelaide
10709,141,5,4756,120,35.75,6526,72.87,11,28,8,v South Africa,ODI # 1797,36185,0,0.00,Adelaide
10710,142,5,4767,120,35.57,6541,72.87,11,28,8,v Australia,ODI # 1799,36185,11,73.33,Melbourne
10711,143,5,4767,120,35.31,6544,72.84,11,28,9,v South Africa,ODI # 1801,36185,0,0.00,Perth
10712,144,5,4776,120,35.11,6565,72.74,11,28,9,v South Africa,ODI # 1804,36185,9,42.85,Melbourne
10713,145,5,4783,120,34.91,6584,72.64,11,28,9,v South Africa,ODI # 1805,36185,7,36.84,Sydney
10714,146,6,4850,120,35.40,6689,72.50,11,29,9,v England,ODI # 1806,36185,67*,63.80,Christchurch
10715,147,6,4857,120,35.19,6705,72.43,11,29,9,v England,ODI # 1809,36185,7,43.75,Wellington
10716,148,6,4859,120,34.95,6712,72.39,11,29,9,v England,ODI # 1811,36185,2,28.57,Napier
10717,149,6,4882,120,34.87,6760,72.21,11,29,9,v England,ODI # 1812,36185,23,47.91,Auckland
10718,150,7,5004,122*,35.74,6910,72.41,12,29,9,v England,ODI # 1813,36185,122*,81.33,Dunedin
10719,151,7,5005,122*,35.49,6914,72.38,12,29,9,v Sri Lanka,ODI # 1826,36185,1,25.00,Sharjah
10720,152,7,5017,122*,35.33,6923,72.46,12,29,9,v Pakistan,ODI # 1828,36185,12,133.33,Sharjah
10721,153,7,5031,122*,35.18,6949,72.39,12,29,9,v Sri Lanka,ODI # 1830,36185,14,53.84,Sharjah
10722,154,7,5067,122*,35.18,6988,72.51,12,29,9,v Pakistan,ODI # 1831,36185,36,92.30,Sharjah
10723,155,7,5092,122*,35.11,7015,72.58,12,29,9,v Pakistan,ODI # 1833,36185,25,92.59,Karachi
10724,156,7,5093,122*,34.88,7019,72.56,12,29,9,v West Indies,ODI # 1839,36185,1,25.00,Kingston
10725,157,7,5095,122*,34.65,7023,72.54,12,29,9,v West Indies,ODI # 1840,36185,2,50.00,Gros Islet
10726,158,7,5107,122*,34.50,7044,72.50,12,29,9,v West Indies,ODI # 1841,36185,12,57.14,Gros Islet
10727,159,8,5198,122*,35.12,7162,72.57,12,30,9,v West Indies,ODI # 1843,36185,91*,77.11,Port of Spain
10728,160,8,5199,122*,34.89,7166,72.55,12,30,9,v West Indies,ODI # 1845,36185,1,25.00,Kingstown
10729,161,8,5199,122*,34.66,7168,72.53,12,30,10,v Australia,ODI # 1877,36185,0,0.00,Colombo (SSC)
10730,162,8,5204,122*,34.46,7178,72.49,12,30,10,v Bangladesh,ODI # 1885,36185,5,50.00,Colombo (SSC)
10731,163,8,5204,122*,34.23,7182,72.45,12,30,11,v India,ODI # 1926,36185,0,0.00,Auckland
10732,164,8,5280,122*,34.50,7277,72.55,12,31,11,v India,ODI # 1927,36185,76,80.00,Napier
10733,165,8,5312,122*,34.49,7307,72.69,12,31,11,v India,ODI # 1928,36185,32,106.66,Christchurch
10734,166,8,5327,122*,34.36,7322,72.75,12,31,11,v India,ODI # 1929,36185,15,100.00,Queenstown
10735,167,8,5327,122*,34.14,7324,72.73,12,31,12,v India,ODI # 1930,36185,0,0.00,Wellington
10736,168,8,5327,122*,33.92,7329,72.68,12,31,13,v Sri Lanka,ODI # 1944,36185,0,0.00,Bloemfontein
10737,169,8,5373,122*,34.00,7399,72.61,12,31,13,v West Indies,ODI # 1949,36185,46,65.71,Port Elizabeth
10738,170,9,5427,122*,34.34,7456,72.78,12,32,13,v South Africa,ODI # 1955,36185,54*,94.73,Johannesburg
10739,171,9,5438,122*,34.20,7464,72.85,12,32,13,v Canada,ODI # 1977,36185,11,137.50,Benoni
10740,172,10,5540,122*,34.84,7586,73.02,13,32,13,v Zimbabwe,ODI # 1984,36185,102*,83.60,Bloemfontein
10741,173,10,5540,122*,34.62,7589,73.00,13,32,14,v Australia,ODI # 1986,36185,0,0.00,Port Elizabeth
10742,174,10,5540,122*,34.40,7590,72.99,13,32,15,v India,ODI # 1988,36185,0,0.00,Centurion
10743,175,10,5553,122*,34.27,7612,72.95,13,32,15,v West Indies,ODI # 2134,36185,13,59.09,Birmingham
10744,176,10,5568,122*,34.15,7639,72.88,13,32,15,v England,ODI # 2136,36185,15,55.55,Chester-le-Street
10745,177,10,5587,122*,34.06,7673,72.81,13,32,15,v West Indies,ODI # 2138,36185,19,55.88,Cardiff
10746,178,10,5640,122*,34.18,7758,72.69,13,33,15,v England,ODI # 2139,36185,53,62.35,Bristol
10747,179,10,5640,122*,34.18,7758,72.69,13,33,15,v West Indies,ODI # 2141,36185,TDNB,-,Southampton
10748,180,10,5697,122*,34.31,7839,72.67,13,34,15,v West Indies,ODI # 2142,36185,57,70.37,Lord's
10749,181,11,5842,145*,35.19,7990,73.11,14,34,15,v U.S.A.,ODI # 2169,36185,145*,96.02,The Oval
10750,182,11,5860,145*,35.08,8009,73.16,14,34,15,v Australia,ODI # 2176,36185,18,94.73,The Oval
10751,183,11,5887,145*,35.04,8046,73.16,14,34,15,v Bangladesh,ODI # 2189,36185,27,72.97,Chattogram
10752,184,11,5916,145*,35.00,8103,73.00,14,34,15,v Bangladesh,ODI # 2190,36185,29,50.87,Dhaka
10753,185,11,5943,145*,34.95,8163,72.80,14,34,15,v Bangladesh,ODI # 2191,36185,27,45.00,Dhaka
10754,186,11,6013,145*,35.16,8265,72.75,14,35,15,v Australia,ODI # 2196,36185,70,68.62,Melbourne (Docklands)
10755,187,11,6024,145*,35.02,8287,72.69,14,35,15,v Australia,ODI # 2198,36185,11,50.00,Sydney
10756,188,11,6030,145*,34.85,8292,72.72,14,35,15,v Sri Lanka,ODI # 2200,36185,6,120.00,Auckland
10757,189,11,6095,145*,35.02,8402,72.54,14,36,15,v Australia,ODI # 2227,36185,65,59.09,Wellington
10758,190,11,6098,145*,34.84,8410,72.50,14,36,15,v Australia,ODI # 2228,36185,3,37.50,Christchurch
10759,191,11,6125,145*,34.80,8453,72.45,14,36,15,v Australia,ODI # 2230,36185,27,62.79,Auckland
10760,192,11,6162,145*,34.81,8513,72.38,14,36,15,v Australia,ODI # 2232,36185,37,61.66,Wellington
10761,193,11,6167,145*,34.64,8526,72.33,14,36,15,v India,ODI # 2273,36185,5,38.46,Bulawayo
10762,194,11,6228,145*,34.79,8607,72.35,14,37,15,v Zimbabwe,ODI # 2276,36185,61,75.30,Harare
10763,195,11,6239,145*,34.66,8635,72.25,14,37,15,v India,ODI # 2278,36185,11,39.28,Harare
10764,196,12,6354,145*,35.30,8766,72.48,15,37,15,v India,ODI # 2281,36185,115*,87.78,Harare
10765,197,12,6355,145*,35.11,8775,72.42,15,37,15,v South Africa,ODI # 2285,36185,1,11.11,Bloemfontein
10766,198,12,6358,145*,34.93,8788,72.34,15,37,15,v South Africa,ODI # 2288,36185,3,23.07,Cape Town
10767,199,12,6369,145*,34.80,8808,72.30,15,37,15,v South Africa,ODI # 2289,36185,11,55.00,Port Elizabeth
10768,200,12,6369,145*,34.80,8808,72.30,15,37,15,v South Africa,ODI # 2292,36185,TDNB,-,Durban
10769,201,12,6406,145*,34.81,8851,72.37,15,37,15,v South Africa,ODI # 2293,36185,37,86.04,Centurion
10770,202,12,6420,145*,34.70,8878,72.31,15,37,15,v Australia,ODI # 2301,36185,14,51.85,Auckland
10771,203,12,6442,145*,34.63,8921,72.21,15,37,15,v Australia,ODI # 2302,36185,22,51.16,Wellington
10772,204,12,6456,145*,34.52,8943,72.19,15,37,15,v Australia,ODI # 2303,36185,14,63.63,Christchurch
10773,205,12,6458,145*,34.35,8958,72.09,15,37,15,v Sri Lanka,ODI # 2309,36185,2,13.33,Queenstown
10774,206,13,6548,145*,34.82,9083,72.09,15,38,15,v Sri Lanka,ODI # 2310,36185,90*,72.00,Christchurch
10775,207,13,6595,145*,34.89,9137,72.17,15,38,15,v Sri Lanka,ODI # 2312,36185,47,87.03,Napier
10776,208,13,6685,145*,35.18,9243,72.32,15,39,15,v West Indies,ODI # 2332,36185,90,84.90,Wellington
10777,209,13,6687,145*,35.01,9249,72.29,15,39,15,v West Indies,ODI # 2335,36185,2,33.33,Queenstown
10778,210,14,6805,145*,35.62,9375,72.58,16,39,15,v West Indies,ODI # 2337,36185,118*,93.65,Christchurch
10779,211,14,6886,145*,35.86,9463,72.76,16,40,15,v West Indies,ODI # 2342,36185,81,92.04,Napier
10780,212,14,6890,145*,35.69,9472,72.74,16,40,15,v West Indies,ODI # 2346,36185,4,44.44,Auckland
10781,213,14,6904,145*,35.58,9498,72.68,16,40,15,v South Africa,ODI # 2430,36185,14,53.84,Mumbai (BS)
10782,214,14,6946,145*,35.62,9572,72.56,16,40,15,v Sri Lanka,ODI # 2433,36185,42,56.75,Mumbai (BS)
10783,215,14,6961,145*,35.51,9589,72.59,16,40,15,v Pakistan,ODI # 2436,36185,15,88.23,Mohali
10784,216,14,6961,145*,35.33,9593,72.56,16,40,16,v Australia,ODI # 2441,36185,0,0.00,Mohali
10785,217,14,7044,145*,35.57,9680,72.76,16,41,16,v Sri Lanka,ODI # 2468,36185,83,95.40,Napier
10786,218,14,7044,145*,35.39,9682,72.75,16,41,17,v Sri Lanka,ODI # 2470,36185,0,0.00,Christchurch
10787,219,14,7044,145*,35.39,9682,72.75,16,41,17,v Sri Lanka,ODI # 2472,36185,TDNB,-,Hamilton
10788,220,14,7044,145*,35.22,9685,72.73,16,41,18,v Australia,ODI # 2474,36185,0,0.00,Hobart
10789,221,14,7089,145*,35.26,9748,72.72,16,41,18,v England,ODI # 2475,36185,45,71.42,Hobart
10790,222,14,7089,145*,35.09,9752,72.69,16,41,19,v Australia,ODI # 2479,36185,0,0.00,Sydney
10791,223,14,7090,145*,34.92,9760,72.64,16,41,19,v England,ODI # 2482,36185,1,12.50,Adelaide
10792,1,0,41,41,41.00,49,83.67,0,0,0,v Australia,ODI # 1822,47270,41,83.67,Bloemfontein
10793,2,0,87,46,43.50,126,69.04,0,0,0,v Australia,ODI # 1823,47270,46,59.74,Durban
10794,3,0,171,84,57.00,229,74.67,0,1,0,v Australia,ODI # 1824,47270,84,81.55,Port Elizabeth
10795,4,0,244,84,61.00,307,79.47,0,2,0,v Australia,ODI # 1827,47270,73,93.58,Cape Town
10796,5,0,249,84,49.80,321,77.57,0,2,0,v Pakistan,ODI # 1864,47270,5,35.71,Tangier
10797,6,0,289,84,48.16,378,76.45,0,2,0,v Sri Lanka,ODI # 1865,47270,40,70.17,Tangier
10798,7,0,304,84,43.42,410,74.14,0,2,0,v Sri Lanka,ODI # 1866,47270,15,46.87,Tangier
10799,8,0,337,84,42.12,465,72.47,0,2,0,v West Indies,ODI # 1875,47270,33,60.00,Colombo (SSC)
10800,9,0,406,84,45.11,542,74.90,0,3,0,v Kenya,ODI # 1882,47270,69,89.61,Colombo (RPS)
10801,10,0,410,84,41.00,547,74.95,0,3,0,v India,ODI # 1886,47270,4,80.00,Colombo (RPS)
10802,11,0,438,84,39.81,591,74.11,0,3,0,v Bangladesh,ODI # 1890,47270,28,63.63,Potchefstroom
10803,12,1,486,84,44.18,649,74.88,0,3,0,v Bangladesh,ODI # 1891,47270,48*,82.75,Benoni
10804,13,1,507,84,42.25,694,73.05,0,3,0,v Bangladesh,ODI # 1892,47270,21,46.66,Kimberley
10805,14,1,510,84,39.23,704,72.44,0,3,0,v Sri Lanka,ODI # 1903,47270,3,30.00,Johannesburg
10806,15,1,609,99,43.50,810,75.18,0,4,0,v Sri Lanka,ODI # 1905,47270,99,93.39,Centurion
10807,16,1,625,99,41.66,841,74.31,0,4,0,v Sri Lanka,ODI # 1908,47270,16,51.61,Benoni
10808,17,1,681,99,42.56,931,73.14,0,5,0,v Pakistan,ODI # 1914,47270,56,62.22,Durban
10809,18,1,699,99,41.11,956,73.11,0,5,0,v Pakistan,ODI # 1916,47270,18,72.00,Port Elizabeth
10810,19,1,743,99,41.27,1011,73.49,0,5,0,v Pakistan,ODI # 1918,47270,44,80.00,East London
10811,20,1,766,99,40.31,1039,73.72,0,5,0,v New Zealand,ODI # 1955,47270,23,82.14,Johannesburg
10812,21,1,829,99,41.45,1118,74.15,0,6,0,v Canada,ODI # 1971,47270,63,79.74,East London
10813,22,1,864,99,41.14,1152,75.00,0,6,0,v Sri Lanka,ODI # 1979,47270,35,102.94,Durban
10814,23,1,865,99,39.31,1158,74.69,0,6,0,v India,ODI # 2002,47270,1,16.66,Dhaka
10815,24,1,910,99,39.56,1204,75.58,0,6,0,v Bangladesh,ODI # 2003,47270,45,97.82,Dhaka
10816,25,1,977,99,40.70,1280,76.32,0,7,0,v Bangladesh,ODI # 2005,47270,67,88.15,Dhaka
10817,26,1,979,99,39.16,1293,75.71,0,7,0,v India,ODI # 2006,47270,2,15.38,Dhaka
10818,27,1,979,99,39.16,1293,75.71,0,7,0,v India,ODI # 2007,47270,TDNB,-,Dhaka
10819,28,1,994,99,38.23,1318,75.41,0,7,0,v England,ODI # 2029,47270,15,60.00,The Oval
10820,29,1,1001,99,37.07,1339,74.75,0,7,0,v Zimbabwe,ODI # 2030,47270,7,33.33,Canterbury
10821,30,1,1023,99,36.53,1373,74.50,0,7,0,v England,ODI # 2032,47270,22,64.70,Manchester
10822,31,1,1081,99,37.27,1471,73.48,0,8,0,v Zimbabwe,ODI # 2033,47270,58,59.18,Cardiff
10823,32,1,1126,99,37.53,1510,74.56,0,8,0,v England,ODI # 2035,47270,45,115.38,Birmingham
10824,33,1,1195,99,38.54,1590,75.15,0,9,0,v Zimbabwe,ODI # 2036,47270,69,86.25,Southampton
10825,34,1,1202,99,37.56,1597,75.26,0,9,0,v England,ODI # 2037,47270,7,100.00,Lord's
10826,35,1,1273,99,38.57,1696,75.05,0,10,0,v Pakistan,ODI # 2046,47270,71,71.71,Lahore
10827,36,1,1279,99,37.61,1710,74.79,0,10,0,v Pakistan,ODI # 2047,47270,6,42.85,Lahore
10828,37,1,1330,99,38.00,1765,75.35,0,11,0,v Pakistan,ODI # 2048,47270,51,92.72,Faisalabad
10829,38,1,1343,99,37.30,1790,75.02,0,11,0,v Pakistan,ODI # 2049,47270,13,52.00,Rawalpindi
10830,39,1,1396,99,37.72,1864,74.89,0,12,0,v West Indies,ODI # 2088,47270,53,71.62,Cape Town
10831,40,1,1405,99,36.97,1891,74.29,0,12,0,v West Indies,ODI # 2090,47270,9,33.33,Port Elizabeth
10832,41,1,1409,99,36.12,1901,74.11,0,12,0,v West Indies,ODI # 2092,47270,4,40.00,Durban
10833,42,1,1455,99,36.37,1963,74.12,0,12,0,v West Indies,ODI # 2094,47270,46,74.19,Centurion
10834,43,1,1513,99,36.90,2023,74.78,0,13,0,v West Indies,ODI # 2096,47270,58,96.66,Johannesburg
10835,44,1,1585,99,37.73,2114,74.97,0,14,0,v New Zealand,ODI # 2099,47270,72,79.12,Auckland
10836,45,1,1665,99,38.72,2223,74.89,0,15,0,v New Zealand,ODI # 2100,47270,80,73.39,Christchurch
10837,46,1,1708,99,38.81,2260,75.57,0,15,0,v New Zealand,ODI # 2101,47270,43,116.21,Wellington
10838,47,1,1745,99,38.77,2317,75.31,0,15,0,v New Zealand,ODI # 2104,47270,37,64.91,Dunedin
10839,48,1,1760,99,38.26,2350,74.89,0,15,0,v New Zealand,ODI # 2107,47270,15,45.45,Auckland
10840,49,1,1769,99,37.63,2371,74.60,0,15,0,v New Zealand,ODI # 2109,47270,9,42.85,Napier
10841,50,1,1807,99,37.64,2421,74.63,0,15,0,v Sri Lanka,ODI # 2156,47270,38,76.00,Colombo (RPS)
10842,51,1,1821,99,37.16,2450,74.32,0,15,0,v Sri Lanka,ODI # 2158,47270,14,48.27,Colombo (RPS)
10843,52,1,1837,99,36.74,2477,74.16,0,15,0,v Sri Lanka,ODI # 2160,47270,16,59.25,Dambulla
10844,53,1,1883,99,36.92,2541,74.10,0,15,0,v Sri Lanka,ODI # 2161,47270,46,71.87,Dambulla
10845,54,1,1908,99,36.69,2573,74.15,0,15,0,v Sri Lanka,ODI # 2163,47270,25,78.12,Colombo (SSC)
10846,55,2,1950,99,37.50,2625,74.28,0,15,0,v Bangladesh,ODI # 2171,47270,42*,80.76,Birmingham
10847,56,2,1995,99,37.64,2689,74.19,0,15,0,v West Indies,ODI # 2178,47270,45,70.31,The Oval
10848,57,2,1996,99,36.96,2703,73.84,0,15,0,v England,ODI # 2216,47270,1,7.14,Johannesburg
10849,58,2,2021,99,36.74,2740,73.75,0,15,0,v England,ODI # 2219,47270,25,67.56,Bloemfontein
10850,59,2,2126,105,37.96,2871,74.05,1,15,0,v England,ODI # 2221,47270,105,80.15,Port Elizabeth
10851,60,2,2142,105,37.57,2898,73.91,1,15,0,v England,ODI # 2223,47270,16,59.25,Cape Town
10852,61,3,2257,115*,39.59,3029,74.51,2,15,0,v England,ODI # 2224,47270,115*,87.78,East London
10853,62,3,2258,115*,38.93,3038,74.32,2,15,0,v England,ODI # 2225,47270,1,11.11,Durban
10854,63,3,2305,115*,39.06,3104,74.25,2,15,0,v England,ODI # 2226,47270,47,71.21,Centurion
10855,64,3,2355,115*,39.25,3159,74.54,2,16,0,v Zimbabwe,ODI # 2229,47270,50,90.90,Johannesburg
10856,65,3,2472,117,40.52,3288,75.18,3,16,0,v Zimbabwe,ODI # 2231,47270,117,90.69,Durban
10857,66,3,2575,117,41.53,3390,75.95,4,16,0,v West Indies,ODI # 2241,47270,103,100.98,Kingston
10858,67,3,2581,117,40.96,3398,75.95,4,16,0,v West Indies,ODI # 2242,47270,6,75.00,Kingston
10859,68,3,2609,117,40.76,3427,76.13,4,16,0,v West Indies,ODI # 2243,47270,28,96.55,Bridgetown
10860,69,3,2609,117,40.13,3432,76.01,4,16,1,v Asia XI,ODI # 2271,47270,0,0.00,Durban
10861,70,3,2628,117,39.81,3456,76.04,4,16,1,v New Zealand,ODI # 2285,47270,19,79.16,Bloemfontein
10862,71,3,2664,117,39.76,3500,76.11,4,16,1,v New Zealand,ODI # 2288,47270,36,81.81,Cape Town
10863,72,3,2682,117,39.44,3526,76.06,4,16,1,v New Zealand,ODI # 2289,47270,18,69.23,Port Elizabeth
10864,73,3,2704,117,39.18,3563,75.89,4,16,1,v New Zealand,ODI # 2292,47270,22,59.45,Durban
10865,74,3,2770,117,39.57,3628,76.35,4,17,1,v New Zealand,ODI # 2293,47270,66,101.53,Centurion
10866,75,3,2818,117,39.69,3664,76.91,4,17,1,v India,ODI # 2297,47270,48,133.33,Hyderabad (Deccan)
10867,76,3,2821,117,39.18,3674,76.78,4,17,1,v India,ODI # 2298,47270,3,30.00,Bengaluru
10868,77,4,2955,134*,41.04,3798,77.80,5,17,1,v India,ODI # 2299,47270,134*,108.06,Kolkata
10869,78,4,2979,134*,40.80,3827,77.84,5,17,1,v India,ODI # 2300,47270,24,82.75,Mumbai
10870,79,4,2991,134*,40.41,3853,77.62,5,17,1,v Australia,ODI # 2314,47270,12,46.15,Brisbane
10871,80,4,2994,134*,39.92,3863,77.50,5,17,1,v Sri Lanka,ODI # 2315,47270,3,30.00,Brisbane
10872,81,4,3003,134*,39.51,3880,77.39,5,17,1,v Australia,ODI # 2316,47270,9,52.94,Melbourne (Docklands)
10873,82,4,3031,134*,39.36,3930,77.12,5,17,1,v Sri Lanka,ODI # 2318,47270,28,56.00,Adelaide
10874,83,4,3072,134*,39.38,3982,77.14,5,17,1,v Sri Lanka,ODI # 2321,47270,41,78.84,Perth
10875,84,4,3072,134*,38.88,3984,77.10,5,17,2,v Australia,ODI # 2322,47270,0,0.00,Melbourne (Docklands)
10876,85,4,3078,134*,38.47,3992,77.10,5,17,2,v Australia,ODI # 2323,47270,6,75.00,Sydney
10877,86,4,3145,134*,38.82,4068,77.31,5,18,2,v Sri Lanka,ODI # 2325,47270,67,88.15,Hobart
10878,87,5,3264,134*,40.29,4192,77.86,6,18,2,v Australia,ODI # 2341,47270,119*,95.96,Centurion
10879,88,5,3288,134*,40.09,4221,77.89,6,18,2,v Australia,ODI # 2345,47270,24,82.75,Cape Town
10880,89,5,3298,134*,39.73,4233,77.91,6,18,2,v Australia,ODI # 2347,47270,10,83.33,Port Elizabeth
10881,90,5,3299,134*,39.27,4236,77.88,6,18,2,v Australia,ODI # 2348,47270,1,33.33,Durban
10882,91,5,3389,134*,39.87,4291,78.97,6,19,2,v Australia,ODI # 2349,47270,90,163.63,Johannesburg
10883,92,5,3431,134*,39.89,4348,78.90,6,19,2,v New Zealand,ODI # 2430,47270,42,73.68,Mumbai (BS)
10884,93,5,3441,134*,39.55,4363,78.86,6,19,2,v Sri Lanka,ODI # 2435,47270,10,66.66,Ahmedabad
10885,94,5,3441,134*,39.10,4365,78.83,6,19,3,v Pakistan,ODI # 2438,47270,0,0.00,Mohali
10886,95,5,3460,134*,38.87,4388,78.85,6,19,3,v West Indies,ODI # 2442,47270,19,82.60,Jaipur
10887,96,5,3461,134*,38.45,4395,78.74,6,19,3,v India,ODI # 2447,47270,1,14.28,Durban
10888,97,5,3461,134*,38.03,4397,78.71,6,19,4,v India,ODI # 2449,47270,0,0.00,Cape Town
10889,98,5,3461,134*,37.61,4400,78.65,6,19,5,v India,ODI # 2452,47270,0,0.00,Port Elizabeth
10890,99,5,3540,134*,38.06,4485,78.92,6,20,5,v India,ODI # 2458,47270,79,92.94,Centurion
10891,100,5,3612,134*,38.42,4532,79.69,6,21,5,v Pakistan,ODI # 2506,47270,72,153.19,Centurion
10892,101,5,3627,134*,38.17,4545,79.80,6,21,5,v Pakistan,ODI # 2513,47270,15,115.38,Durban
10893,102,5,3627,134*,38.17,4545,79.80,6,21,5,v Pakistan,ODI # 2517,47270,TDNB,-,Port Elizabeth
